timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692514117294,73.839,0.10605001,0.59295005,13.621051,1.362075,-1.962125,3.688575
1692514117324,73.869,3.8209503,2.5410001,5.4810004,1.0822625,-2.177175,3.574725
1692514117354,73.899,6.7840505,2.0719502,4.71,0.8537375,-2.2493625,3.6620374
1692514117382,73.927,10.6380005,0.85605,4.5160503,0.5759875,-2.3695376,4.5907125
1692514117479,74.024,4.63395,1.47405,7.76205,1.0825375,-4.0722,10.595062
1692514117510,74.055,2.976,0.79200006,15.7900505,0.3234,-1.3927375,7.4283
1692514117534,74.079,-1.9450501,2.49795,22.64805,0.7253125,-0.872575,5.4665875
1692514117562,74.107,1.08,-3.561,26.989952,0.5894625,-0.604725,3.4115124
1692514117593,74.138,4.149,-8.06595,24.76395,-0.2283875,0.32793748,-0.38775
1692514117622,74.167,0.35700002,-5.0500503,14.301001,-0.6986375,0.66825,-1.8717875
1692514117648,74.193,-0.39105,-4.64295,5.2440004,-1.7835125,0.988075,-3.616525
1692514117675,74.22,-0.48195,-4.87095,2.83095,-1.7835125,0.988075,-3.616525
1692514117705,74.25,-1.7890501,-5.55105,-0.56700003,-2.0666249,1.0109,-4.3465123
1692514117733,74.278,-3.83295,-7.7220006,-1.3950001,-2.2224126,1.12475,-6.320325
1692514117764,74.309,-4.61805,-6.5890503,-2.5510502,-2.9458,2.0911,-9.565462
1692514117795,74.34,-3.795,-5.20305,-4.296,-3.9609625,4.3366127,-11.07095
1692514117820,74.365,-3.3739502,-5.8570504,-3.7600503,-4.28285,4.9498625,-9.583062
1692514117850,74.395,-3.144,-7.0800004,3.3310502,-4.5233374,5.1679373,-7.52345
1692514117880,74.425,-3.38805,-2.8530002,13.36305,-4.8910127,3.200175,-4.05515
1692514117910,74.455,-1.0519501,-0.079050004,14.83005,-4.2516375,2.4987874,-2.74835
1692514117938,74.483,-1.53495,-4.13595,22.995,-0.7258625,0.616,-0.7464875
1692514117968,74.513,-2.4070501,-4.6530004,28.05705,1.0192875,-0.670175,0.144925
1692514117997,74.542,-1.0879501,-2.33295,22.071001,2.7630625,-2.469225,1.7639875
1692514118025,74.57,-1.35105,-0.96405005,17.980051,2.8274124,-2.786575,2.478575
1692514118053,74.598,-0.492,-1.0000501,13.66005,2.20605,-2.7119124,3.76475
1692514118082,74.627,2.8180501,0.363,8.32005,1.8217375,-2.133175,4.4127874
1692514118108,74.653,3.9709501,2.42895,2.50305,1.4590125,-1.6688375,4.9850626
1692514118140,74.685,4.17495,2.9340003,1.0360501,0.9048875,-1.9430125,5.8884373
1692514118170,74.715,2.9299502,3.7170002,4.84905,0.8903125,-2.5579126,7.0764375
1692514118199,74.744,3.6120002,3.66405,6.5839505,0.8903125,-2.3018875,7.921375
1692514118226,74.771,4.572,1.1530501,10.242001,0.715275,-1.5727249,8.385713
1692514118255,74.8,3.8730001,-0.49500003,17.052,1.58785,-1.5675,7.296025
1692514118285,74.83,1.6350001,-1.4239501,21.171001,1.7375875,-1.5395875,6.3905873
1692514118313,74.858,-0.54,-3.4819503,23.64405,1.449525,-1.371975,4.9586625
1692514118342,74.887,0.96495,-4.54995,19.612951,0.1612875,-0.5300625,1.896125
1692514118371,74.916,-0.03705,-4.011,13.365001,-0.9834,0.4621375,-0.96648747
1692514118399,74.944,-0.41505003,-3.6379502,9.966001,-1.298825,0.7129375,-1.9916875
1692514118429,74.974,-1.52295,-3.3390002,5.493,-1.46795,0.831325,-2.8036249
1692514118457,75.002,-1.1520001,-3.7480502,0.92100006,-1.6003625,1.04995,-4.3546247
1692514118488,75.033,-1.7479501,-4.8040504,-0.45900002,-1.6523374,1.2401125,-5.2542872
1692514118514,75.059,-2.2800002,-6.4669504,1.5480001,-1.871925,1.82655,-6.9815626
1692514118543,75.088,-2.3089502,-6.5940003,1.593,-1.871925,1.82655,-6.9815626
1692514118573,75.118,-3.864,-5.223,0.657,-2.7377625,3.4364,-8.7571
1692514118603,75.148,-4.81005,-6.333,5.2440004,-3.0083625,3.8229125,-8.110163
1692514118630,75.175,-1.9780501,-6.43905,13.729051,-3.1758375,3.9857125,-5.3865623
1692514118659,75.204,-2.7439501,-2.9680502,8.2240505,-2.902625,3.6603875,-3.6144624
1692514118686,75.231,-4.9630504,-0.35205,9.922951,-2.2375374,2.974125,-2.2055
1692514118716,75.261,-4.3429503,-3.5110502,21.781052,-0.359975,1.1394625,-0.30525
1692514118750,75.295,0.72105,-4.15695,20.604,0.9361,-0.1067,1.461075
1692514118775,75.32,-0.43905002,-1.1770501,14.18595,1.3209625,-0.669625,1.9724375
1692514118803,75.348,-2.8900502,1.8690001,12.37905,1.4757875,-1.2142625,2.055075
1692514118832,75.377,1.5780001,3.35505,9.1380005,1.32165,-1.8264124,2.31605
1692514118861,75.406,4.1340003,3.7860003,6.168,1.2557875,-1.894475,3.0547
1692514118890,75.435,3.9859502,4.8030005,4.3369503,1.2546875,-1.9514,4.0535
1692514118917,75.462,1.8199501,5.5189505,4.8370504,1.375825,-2.382875,6.3093247
1692514118943,75.488,2.66205,5.031,5.7340503,1.5675,-2.5784,7.1786
1692514118977,75.522,5.0389504,2.742,7.2949505,1.4683625,-1.671175,8.327963
1692514119004,75.549,2.74305,0.57405,12.906,2.067725,-1.52185,7.924125
1692514119031,75.576,0.41205,1.0500001,19.989,2.165075,-1.41185,6.6565123
1692514119059,75.604,-0.67095006,0.12105001,19.54305,1.6097125,-1.282875,5.3367877
1692514119087,75.632,-2.5480502,-3.6400502,28.060051,0.8281625,-0.9359625,3.6114376
1692514119116,75.661,-2.703,-4.38495,20.56995,-0.5588,0.032175,0.0688875
1692514119144,75.689,-0.54705,-4.27005,14.572051,-1.078,0.42625,-1.3795375
1692514119173,75.718,0.795,-3.9760501,8.608951,-1.704725,0.8811,-3.64155
1692514119203,75.748,0.31905,-4.16505,3.3070502,-1.7496874,0.8996625,-4.3263
