@ HyperIMU - ianovir
@ Date:Wed Aug 16 09:25:42 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.48900002,-0.65295005,10.081051,-0.2393875,-0.18287499,0.4796
0.20595,0.102000006,5.88495,-0.318725,0.202125,0.388575
-0.37905002,0.98805004,8.142,0.2105125,0.0242,-0.650375
-0.46095002,0.45405003,10.561951,0.3546125,0.18493749,-0.8611625
-1.03695,0.39705002,8.746051,0.0182875,0.1208625,-0.2325125
-1.7220001,-1.7689501,13.258051,-0.3559875,-0.205975,0.8072625
-0.14505,-0.84000003,8.604,-0.49005,0.2701875,0.8501625
-0.30495003,0.294,8.113951,-0.0088,0.0372625,-0.0122375
-0.0010500001,-0.112050004,10.660951,0.19195,-0.1739375,-0.198275
-0.312,-0.30600002,10.663051,0.0452375,-0.2561625,0.04895
0.24000001,0.33,9.186001,0.0023375,-0.003025,0.1189375
0.50505,-0.28695002,8.80095,0.0801625,0.0672375,-0.19139999
0.31605002,1.4310001,6.67995,0.0985875,-0.16335,-0.1485
-0.06105,1.1410501,9.415951,0.51865,0.044275,-0.7357625
-0.252,1.4620501,10.68,0.2773375,0.1725625,-0.0814
-2.1700501,0.141,13.096951,0.206525,0.0683375,0.098037496
-1.116,-0.20805001,9.757951,-0.348425,0.53405,0.848375
-0.05595,2.2420502,6.1920004,-0.06435,0.166375,0.275275
-0.18495001,0.423,12.1060505,0.5999125,-0.2838,-0.5242875
0.22305001,1.7629501,12.439051,-0.095837496,-0.0875875,0.3243625
0.14400001,0.555,11.070001,-0.0669625,-0.1494625,0.186725
-0.65205,0.38505003,8.54205,-0.3133625,0.0303875,0.489775
0.072000004,1.14795,6.64905,-0.0595375,0.0518375,-0.1513875
0.024,0.60495,9.526051,0.247225,-0.2314125,-0.734525
-0.669,0.72195005,11.25405,-0.030524999,-0.11605,-0.16995
-0.81000006,-0.38505003,9.95205,-0.7887,-0.003025,1.3563
-1.18095,0.51405,7.58895,-0.496925,0.3493875,0.742775
-0.34305,1.06005,5.8639503,0.050049998,0.3073125,-0.1309
0.043050002,0.36600003,9.262951,0.5424375,-0.00715,-1.02795
0.192,1.24395,10.561951,0.286275,-0.2085875,-0.419375
1.2280501,0.19095,13.827001,0.3100625,-0.4769875,-0.230175
-0.64695,-1.7040001,14.13405,-0.1475375,-0.40535,0.428175
0.85995007,0.81600004,5.4690003,-0.6017,0.0182875,0.9812
0.43095002,0.66,8.82195,0.38995,-0.0906125,-1.1055
0.97005004,0.41805002,12.0060005,0.1315875,0.0814,-0.6468
1.626,-3.89895,16.855051,-0.027775,-0.0308,-0.0961125
-0.82905006,-1.32105,11.754001,-0.9878,0.253275,1.6174124
0.29205,0.85395,5.478,0.12815,0.45045,-0.24475
0.74205005,0.26700002,8.311951,0.543125,-0.0611875,-0.907775
-0.01995,1.19895,10.522051,0.2267375,-0.1354375,-0.3378375
2.8510501,-3.59295,17.334002,0.4431625,0.085525,-0.68282497
0.96300006,-1.51995,10.77105,-0.8589625,-0.2728,1.7423999
0.02205,1.098,6.35895,-0.601975,-0.322575,0.9010375
0.28005,0.65295005,10.30395,0.4816625,0.0672375,-1.6522
-0.11595,0.94005007,9.507001,0.184525,0.013612499,-0.70661247
0.47400004,-1.7809501,15.235051,0.097075,0.0213125,0.0605
-1.21695,-1.9600501,12.02295,-0.5841,0.156475,1.8013875
0.462,0.507,5.72205,-0.4860625,0.341825,1.3347125
-0.26700002,1.07595,6.438,0.5638875,-0.047575,-1.1754875
0.65595,1.26795,8.88,0.494725,-0.0532125,-0.7816875
-0.20700002,1.4239501,10.44705,0.4148375,-0.2776125,-0.194975
-0.44895002,0.27195,7.149,-0.3755125,-0.0224125,1.065625
