@ HyperIMU - ianovir
@ Date:Tue Aug 15 09:49:34 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
-0.03195,-0.49305,9.684,-0.069025,-0.0796125,-0.17545
0.0049500004,-0.70095,10.005,-0.066275,-2.75E-4,-0.0325875
-0.23595001,-0.56700003,9.883051,-0.0518375,0.014712499,0.1918125
-0.051000003,-0.56505,9.757951,-0.0306625,0.0259875,0.1403875
0.10305001,-0.70605004,9.933001,-0.0196625,-0.014162499,0.0471625
-0.24495001,-0.43995002,9.79905,-0.0253,-0.0411125,0.158675
-0.09900001,-0.81795,9.946951,-0.01485,0.02255,0.1563375
-0.034950003,-0.60300004,9.934951,-0.0644875,-0.014025,0.26675
-0.15195,-0.15300001,9.31995,-0.0044,-0.0166375,0.0050875
0.07005,-0.47805002,10.014001,0.13695,0.0092124995,-0.4354625
0.12495001,-0.52395004,10.206,0.0521125,-0.045375,-0.0023375
-0.09,-0.26805001,9.97605,0.0078375,-0.0614625,0.2847625
-0.10605001,-0.31800002,9.918,0.0570625,0.0226875,-0.1799875
-0.027,-0.49305,9.97395,0.0297,0.0257125,0.0105875
-0.25695002,-0.165,9.595051,-0.018975,-0.0066,-0.0708125
0.012,-0.43095002,9.77505,0.033,0.032449998,0.02145
-0.16395001,-0.24405001,9.691051,-0.014712499,-0.0122375,0.1617
0.010050001,-0.45000002,9.98805,0.031075,0.0270875,-0.1056
-0.14205001,-0.37305,9.98595,0.0037125,-0.00495,-0.1634875
0.010050001,-0.50505,9.957001,0.0094875,0.0457875,-0.0809875
0.064950004,-0.58905005,10.206,-0.0386375,-0.0254375,0.1067
-0.13305001,-0.17400001,9.378,-0.07205,-0.0485375,0.088
-0.025050001,-0.24900001,9.880051,0.0479875,0.0207625,-0.248325
-0.07005,-0.294,9.957001,0.01155,-0.0397375,-0.1722875
-0.33600003,-0.18900001,10.074,0.0319,-0.0050875,0.093225
-0.11595,-0.11895001,9.81795,0.0457875,0.0317625,-0.0743875
0.00795,-0.29895002,9.77505,0.037675,0.0028875,0.0048125
0.048,-0.22200002,9.571051,-6.875E-4,0.0033,0.0881375
0.16800001,-0.35595003,9.715051,0.0083875,-0.0089375,-0.0749375
0.10605001,-0.42600003,10.189051,-0.0251625,-0.0402875,-0.090475
-0.06795,-0.20595,9.94995,-0.036849998,-0.0312125,-0.0207625
0.10605001,-0.13605,9.739051,0.0209,0.0204875,-0.11275
0.108,-0.17895001,10.18395,0.0653125,-0.0039875,0.0468875
-0.00795,0.11400001,9.859051,0.0609125,0.0116875,-0.095837496
