@ HyperIMU - ianovir
@ Date:Thu Aug 17 09:24:25 GMT+03:00 2023, Sampling Rate:100ms

bma4xy_accelerometer.x,bma4xy_accelerometer.y,bma4xy_accelerometer.z,oem_pseudo_gyro.x,oem_pseudo_gyro.y,oem_pseudo_gyro.z
0.71595,-6.23295,23.746952,0.6917625,-0.6611,-2.062775
-1.7839501,-3.0990002,15.3810005,-0.508475,0.9933,1.8682125
-1.2030001,-4.3819504,-0.14295001,-0.5176875,0.9359625,1.54
-3.6469502,-4.6069503,17.647951,-2.9766,-0.2569875,5.3194623
-3.6180003,-0.35595003,15.211051,0.0543125,0.226325,1.8291625
3.04695,1.0309501,5.14095,2.792625,0.878075,-4.9174123
5.2450504,0.98805004,3.08505,1.5873,-1.14785,-4.1273375
1.7760001,1.23,18.025951,0.5982625,-2.300375,-1.35135
0.78795004,-8.413051,15.196051,0.506275,1.07855,-0.3881625
-3.66105,-3.17805,-5.1919503,-1.22705,0.77935,3.7851
-3.9820502,1.1770501,11.37405,-3.483975,-0.005775,6.9581876
-0.78900003,-5.0340004,21.717001,1.2555125,-0.0121,2.3716
4.27995,1.9090501,4.48995,1.913175,-0.433675,-5.1165123
4.5150003,1.35195,2.2420502,1.560075,-1.3541,-4.231975
3.2680502,-3.4800003,31.654951,0.9053,-2.015475,-2.152425
-1.557,-5.17995,6.3450003,-0.243375,1.0228626,0.90543747
-4.2829504,-5.78805,-1.43595,-1.4562625,0.6765,4.638425
-6.4900503,1.5409501,14.241001,-4.594425,0.485925,7.128275
-0.38895002,-1.0530001,17.334002,2.3623874,-0.49995,0.1632125
5.24205,1.05495,2.3790002,2.9196749,-0.459525,-6.38715
4.0480504,1.8139501,2.6560502,1.133,-1.895575,-4.7980623
-0.09,-3.6160502,25.267052,0.6813125,-0.81014997,-1.769075
-1.1380501,-5.682,9.28695,-0.7665625,1.2722875,2.006675
-2.4400501,-3.0300002,-1.6800001,-1.5123625,0.43175,3.6023624
-3.7140002,0.08295,15.718051,-2.747525,-0.2938375,4.23335
