timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692594609823,7.892,0.558,-0.076050006,7.4890504,-0.1442375,-0.113299996,0.1771
1692594609853,7.922,-1.27695,0.078,8.158951,0.18975,-0.1486375,-0.2080375
1692594609880,7.949,-1.473,-0.44700003,9.33195,0.315425,-0.122237496,-0.3400375
1692594609911,7.98,0.12705001,-1.539,10.72305,0.5278625,0.135025,-0.5559125
1692594609939,8.008,0.73995006,-1.98195,11.316001,0.5545375,0.308,-0.5682875
1692594609969,8.038,0.13395001,-1.46895,9.993,0.3375625,0.280225,-0.2490125
1692594609996,8.065,0.51000005,-1.44105,9.753,0.1777875,0.1049125,-0.0671
1692594610027,8.096,-0.049050003,-1.11,9.255,0.055275,-0.047575,0.0292875
1692594610055,8.124,-0.18795002,-0.90000004,8.98005,-0.0317625,-0.1571625,0.0741125
1692594610086,8.155,0.35700002,-1.3620001,9.073951,-0.018975,-0.1398375,0.074525
1692594610111,8.18,-0.49905002,-1.5679501,8.98005,0.0325875,-0.0435875,0.032725
1692594610142,8.211,-0.279,-2.33295,10.182,0.0308,-0.011825,0.053075
1692594610170,8.239,-0.18105,-2.42205,11.7300005,-0.01045,-0.0009625,0.1392875
1692594610201,8.27,0.29700002,-2.33295,10.92105,-0.1716,0.013612499,0.3889875
1692594610229,8.298,-0.42495003,-1.074,9.729,-0.2418625,0.020624999,0.4505875
1692594610258,8.327,-0.61395,-0.76305,9.19995,-0.252725,0.0165,0.3218875
1692594610286,8.355,-0.51795,-0.9670501,9.427951,-0.1771,0.0438625,0.1428625
1692594610318,8.387,-0.20895001,-1.55595,10.64595,0.0567875,0.170225,-0.2028125
1692594610345,8.414,-0.43395,-1.3930501,10.368,0.138875,0.21133749,-0.2641375
1692594610372,8.441,-0.102000006,-1.2559501,9.85095,0.147675,0.1854875,-0.2008875
1692594610404,8.473,0.41700003,-1.43805,9.459001,0.117837496,0.1475375,-0.1896125
1692594610433,8.502,0.61305004,-1.6660501,9.757951,0.0746625,0.0518375,-0.2358125
1692594610461,8.53,0.58395004,-1.6320001,9.688951,0.049775,-0.0259875,-0.1904375
1692594610491,8.56,0.441,-1.4479501,9.67395,-0.0251625,-0.1969,0.0050875
1692594610520,8.589,0.55095005,-1.6510501,9.076051,-0.05775,-0.25135,0.0768625
1692594610548,8.617,1.0030501,-1.7730001,9.069,-0.080025,-0.284075,0.124575
1692594610576,8.645,1.2040501,-2.04405,9.92805,-0.088,-0.2960375,0.1607375
1692594610607,8.676,0.47205,-1.8240001,9.579,-0.129525,-0.3744125,0.323675
1692594610635,8.704,1.125,-1.9459502,9.5449505,-0.1450625,-0.4015,0.3861
1692594610663,8.732,1.4389501,-2.1660001,10.396951,-0.150975,-0.39985,0.40301248
1692594610694,8.763,0.95100003,-1.8910501,9.913951,-0.1557875,-0.3859625,0.32945
1692594610723,8.792,1.14195,-1.24695,9.6,-0.159225,-0.3905,0.279125
