timestamp,time,accX,accY,accZ,gyrX,gyrY,gyrZ
1692440411898,4.965,-0.01305,-0.44700003,9.556951,0.0188375,-0.0248875,-0.0598125
1692440411924,4.991,-0.010950001,-0.45900002,9.768001,0.0127875,-0.023924999,-0.01265
1692440411957,5.024,0.15105,-0.34395,9.042001,-0.0023375,-0.021724999,0.045375
1692440411991,5.058,0.33795002,-0.354,8.21895,-0.0374,0.0006875,0.0902
1692440412024,5.091,0.04605,-0.55695003,8.616,-0.0477125,-0.01375,-0.0149875
1692440412054,5.121,-0.03195,-0.54795,8.575951,-0.0501875,-0.0361625,-0.07975
1692440412087,5.154,-0.087000005,-0.31995,7.6110005,-0.0749375,-0.0408375,-0.069025
1692440412116,5.183,0.17295001,-0.38700002,6.6439505,-0.08965,0.0099,0.0776875
1692440412142,5.209,0.333,-0.47805002,6.84,-0.080025,0.032449998,0.073699996
1692440412178,5.245,0.028950002,-0.37095,7.46505,-0.06985,0.0394625,0.000275
1692440412209,5.276,0.25905,-0.411,7.00995,-0.0730125,0.000275,-0.1560625
1692440412237,5.304,0.043050002,-0.67695004,7.1040006,-0.064899996,-0.0369875,-0.2220625
1692440412279,5.346,-0.24795002,-0.684,7.5439506,-0.0594,-0.0405625,-0.2520375
1692440412304,5.371,-0.094050005,-0.73200005,7.9440002,-0.0935,-0.0108624995,-0.18425
1692440412334,5.401,-0.126,-0.77805007,8.23095,-0.1197625,0.0276375,-0.064075
1692440412363,5.43,-0.45600003,-0.45705003,8.500951,-0.1373625,0.0697125,0.06875
1692440412398,5.465,-0.09900001,-0.35595003,8.35305,-0.1287,0.1254,0.2666125
1692440412430,5.497,0.10095,-0.23700002,9.363001,-0.087725,0.1450625,0.262075
1692440412464,5.531,0.16800001,-0.15,10.15095,0.0361625,0.128425,0.24475
1692440412493,5.56,0.22800002,0.15,9.579,0.09735,0.0774125,0.2278375
1692440412520,5.587,0.20400001,0.279,10.042951,0.1904375,-0.034649998,0.1863125
1692440412559,5.626,0.10605001,0.12900001,10.375951,0.2300375,-0.07315,0.15565
1692440412586,5.653,0.56805,0.049950004,11.13,0.29755,-0.1101375,0.11385
1692440412619,5.686,0.57705003,0.016050002,11.235001,0.291225,-0.115225,0.1233375
1692440412650,5.717,-0.04695,-0.060000002,12.183001,0.2583625,-0.132275,0.1324125
1692440412679,5.746,0.10605001,0.105000004,12.178051,0.2171125,-0.157575,0.1577125
1692440412709,5.776,0.051000003,0.43995002,11.299951,0.13859999,-0.135025,0.2484625
1692440412742,5.809,0.17505,0.66705,11.58405,0.121825,-0.041525,0.2864125
1692440412773,5.84,0.132,0.86595005,11.623051,0.147125,-0.0132,0.2385625
1692440412804,5.871,0.15795001,0.92295,11.862,0.2233,0.0086624995,-0.02805
1692440412834,5.901,-0.29505002,1.19895,11.637,0.2553375,0.0086624995,-0.1601875
1692440412869,5.936,-0.26205,1.09605,11.908051,0.2943875,0.0154,-0.2952125
1692440412895,5.962,-0.58695,0.88500005,12.337951,0.3078625,0.0625625,-0.4676375
1692440412928,5.995,-0.26205,0.57105005,14.328001,0.2998875,0.0900625,-0.5328125
1692440412960,6.027,0.35895002,0.46800002,15.570001,0.273625,0.115775,-0.5262125
1692440412988,6.055,0.53895,0.99300003,14.530951,0.1524875,0.13805,-0.2850375
1692440413018,6.085,0.61305004,1.36395,13.642951,0.0273625,0.0268125,-0.0884125
1692440413046,6.113,0.16995001,1.5120001,14.920951,0.0155375,-0.054725,-0.1291125
1692440413079,6.146,0.18705001,1.2220501,14.851951,0.0895125,-0.1456125,-0.328625
1692440413111,6.178,0.47400004,0.49500003,15.12705,0.13255,-0.141625,-0.379775
1692440413144,6.211,0.37905002,0.042000003,16.597052,0.13653749,-0.0963875,-0.386375
1692440413167,6.234,0.72795004,-0.033,15.996,0.0818125,-0.083875,-0.3444375
1692440413205,6.272,0.86205006,0.12105001,13.18605,-0.0974875,-0.080575,-0.0730125
1692440413239,6.306,0.53205,0.23895001,11.173051,-0.172425,-0.090475,0.0664125
1692440413269,6.336,0.39105,-0.064050004,10.926001,-0.2211,-0.12815,0.128975
1692440413300,6.367,0.582,-0.61200005,12.133051,-0.186175,-0.129525,0.102437496
1692440413332,6.399,0.47205,-0.60795003,11.87895,-0.1819125,-0.116325,0.1502875
1692440413358,6.425,0.66795003,-0.39000002,11.026951,-0.2030875,-0.1021625,0.2468125
1692440413390,6.457,0.261,0.17400001,9.64995,-0.2701875,-0.07535,0.4214375
1692440413416,6.483,0.039,0.42795002,7.9750504,-0.275275,-0.0677875,0.4217125
1692440413448,6.515,1.00605,0.22005,6.4020004,-0.187825,-0.0473,0.202125
1692440413478,6.545,0.96000004,-0.16005,6.3040504,-0.034649998,-0.01375,-0.1775125
1692440413508,6.575,0.39495003,-0.043050002,6.6730504,0.0121,-0.050325,-0.3356375
1692440413541,6.608,0.75195,0.08295,6.3160505,0.0204875,-0.1216875,-0.437525
1692440413572,6.639,1.06605,0.034950003,6.2710505,-0.016224999,-0.19373749,-0.4536125
1692440413600,6.667,-0.372,0.102000006,6.0139503,-0.0242,-0.194975,-0.40535
1692440413630,6.697,-0.22800002,-0.45705003,5.5210505,-0.0248875,-0.2057,-0.4318875
